fips,population,county,state,old_rate,rate,typology
12133,24896,Washington County,Florida,1.695051414,0.016950514,Evangelical Hubs
13001,18236,Appling County,Georgia,1.140601009,0.01140601,Evangelical Hubs
13003,8375,Atkinson County,Georgia,-1.062686567,-0.010626866,Working Class Country
13005,11096,Bacon County,Georgia,0.396539293,0.003965393,Evangelical Hubs
13007,3451,Baker County,Georgia,-16.66183715,-0.166618372,African American South
13009,45720,Baldwin County,Georgia,-4.201662292,-0.042016623,African American South
13011,18395,Banks County,Georgia,-1.957053547,-0.019570535,Evangelical Hubs
13013,69367,Barrow County,Georgia,20.38144939,0.203814494,Exurbs
13015,100157,Bartow County,Georgia,8.730293439,0.087302934,Working Class Country
13017,17634,Ben Hill County,Georgia,-2.495179766,-0.024951798,African American South
13019,19286,Berrien County,Georgia,-5.838432023,-0.05838432,Evangelical Hubs
13021,155547,Bibb County,Georgia,1.156563611,0.011565636,African American South
13023,13063,Bleckley County,Georgia,-3.674500498,-0.036745005,Evangelical Hubs
13025,18411,Brantley County,Georgia,-2.118298843,-0.021182988,Evangelical Hubs
13027,16243,Brooks County,Georgia,0.357076895,0.003570769,African American South
13029,30233,Bryan County,Georgia,47.97737572,0.479773757,Military Posts
13031,70217,Bulloch County,Georgia,15.4976715,0.154976715,College Towns
13033,23316,Burke County,Georgia,5.489792417,0.054897924,African American South
13035,23655,Butts County,Georgia,7.520608751,0.075206088,Working Class Country
13037,6694,Calhoun County,Georgia,-16.74634001,-0.1674634,African American South
13039,50513,Camden County,Georgia,8.423574129,0.084235741,Military Posts
13043,10998,Candler County,Georgia,-0.154573559,-0.001545736,African American South
13045,110527,Carroll County,Georgia,7.799904096,0.077999041,Working Class Country
13047,63942,Catoosa County,Georgia,6.146194989,0.06146195,Middle Suburbs
13049,12171,Charlton County,Georgia,2.851039356,0.028510394,Working Class Country
13051,265128,Chatham County,Georgia,11.37676896,0.11376769,College Towns
13053,11267,Chattahoochee County,Georgia,-15.10606195,-0.15106062,Military Posts
13055,26015,Chattooga County,Georgia,-4.036133,-0.04036133,Evangelical Hubs
13057,214346,Cherokee County,Georgia,24.38767227,0.243876723,Exurbs
13059,116714,Clarke County,Georgia,10.24470072,0.102447007,College Towns
13061,3183,Clay County,Georgia,-10.52466227,-0.105246623,African American South
13063,259424,Clayton County,Georgia,14.71375046,0.147137505,African American South
13065,6798,Clinch County,Georgia,-0.720800235,-0.007208002,Working Class Country
13067,688078,Cobb County,Georgia,11.34624272,0.113462427,Urban Burbs
13069,42356,Coffee County,Georgia,1.737652281,0.017376523,Working Class Country
13071,45498,Colquitt County,Georgia,0.879159523,0.008791595,African American South
13073,124053,Columbia County,Georgia,25.76076354,0.257607635,Military Posts
13075,17212,Cook County,Georgia,0.098768301,0.000987683,Evangelical Hubs
13077,127317,Coweta County,Georgia,14.79849509,0.147984951,Urban Burbs
13079,12630,Crawford County,Georgia,-3.958828187,-0.039588282,Working Class Country
13081,23439,Crisp County,Georgia,-14.12602927,-0.141260293,African American South
13083,16633,Dade County,Georgia,-2.296639211,-0.022966392,Evangelical Hubs
13085,22330,Dawson County,Georgia,20.00895656,0.200089566,Exurbs
13087,27842,Decatur County,Georgia,5.477336398,0.054773364,African American South
13089,691893,DeKalb County,Georgia,10.476909,0.10476909,Urban Burbs
13091,21796,Dodge County,Georgia,-8.58414388,-0.085841439,Evangelical Hubs
13093,14918,Dooly County,Georgia,-24.86928543,-0.248692854,African American South
13095,94565,Dougherty County,Georgia,-9.279331677,-0.092793317,African American South
13097,132403,Douglas County,Georgia,8.937863946,0.089378639,African American South
13099,11008,Early County,Georgia,-1.398982558,-0.013989826,African American South
13101,4034,Echols County,Georgia,-8.353991076,-0.083539911,Evangelical Hubs
13103,52250,Effingham County,Georgia,23.95980861,0.239598086,Exurbs
13105,20166,Elbert County,Georgia,-2.623227214,-0.026232272,African American South
13107,22598,Emanuel County,Georgia,0.752278963,0.00752279,African American South
13109,11000,Evans County,Georgia,-2.054545455,-0.020545455,African American South
13111,23682,Fannin County,Georgia,6.912422937,0.069124229,Graying America
13113,106567,Fayette County,Georgia,11.8488838,0.118488838,Urban Burbs
13115,96317,Floyd County,Georgia,2.353686265,0.023536863,Working Class Country
13117,175511,Forsyth County,Georgia,43.17222282,0.431722228,Urban Burbs
13119,22084,Franklin County,Georgia,6.067741351,0.060677414,Evangelical Hubs
13121,920581,Fulton County,Georgia,15.87356246,0.158735625,Big Cities
13123,28292,Gilmer County,Georgia,10.81931288,0.108193129,Graying America
13125,3082,Glascock County,Georgia,-6.42439974,-0.064243997,Evangelical Hubs
13127,79626,Glynn County,Georgia,6.119860347,0.061198603,Military Posts
13129,55186,Gordon County,Georgia,4.272822817,0.042728228,Evangelical Hubs
13131,25011,Grady County,Georgia,4.897844948,0.048978449,Working Class Country
13133,15994,Greene County,Georgia,18.26309866,0.182630987,Graying America
13135,805321,Gwinnett County,Georgia,18.84230015,0.188423002,Urban Burbs
13137,43041,Habersham County,Georgia,6.946864617,0.069468646,Evangelical Hubs
13139,179684,Hall County,Georgia,13.05180205,0.130518021,Exurbs
13141,9429,Hancock County,Georgia,-7.360271503,-0.073602715,African American South
13143,28780,Haralson County,Georgia,3.957609451,0.039576095,Evangelical Hubs
13145,32024,Harris County,Georgia,8.256307769,0.082563078,Exurbs
13147,25213,Hart County,Georgia,2.439217864,0.024392179,Working Class Country
13149,11834,Heard County,Georgia,-3.565996282,-0.035659963,Evangelical Hubs
13151,203922,Henry County,Georgia,18.04121184,0.180412118,Urban Burbs
13153,139900,Houston County,Georgia,16.96426019,0.169642602,Military Posts
13155,9538,Irwin County,Georgia,1.342000419,0.013420004,Evangelical Hubs
13157,60485,Jackson County,Georgia,25.49723072,0.254972307,Exurbs
13159,13900,Jasper County,Georgia,4.949640288,0.049496403,Evangelical Hubs
13161,15068,Jeff Davis County,Georgia,-1.917971861,-0.019179719,Evangelical Hubs
13163,16930,Jefferson County,Georgia,-7.212049616,-0.072120496,African American South
13165,8340,Jenkins County,Georgia,4.004796163,0.040047962,African American South
13167,9980,Johnson County,Georgia,-7.925851703,-0.079258517,African American South
13169,28669,Jones County,Georgia,-1.123164394,-0.011231644,Working Class Country
13171,18317,Lamar County,Georgia,0.9990719,0.009990719,Working Class Country
13173,10078,Lanier County,Georgia,-1.994443342,-0.019944433,Military Posts
13175,48434,Laurens County,Georgia,2.345459801,0.023454598,African American South
13177,28298,Lee County,Georgia,17.19202771,0.171920277,Exurbs
13179,63453,Liberty County,Georgia,2.841473216,0.028414732,Military Posts
13181,7996,Lincoln County,Georgia,-3.826913457,-0.038269135,Working Class Country
13183,14464,Long County,Georgia,11.78097345,0.117809735,Military Posts
13185,109233,Lowndes County,Georgia,8.25574689,0.082557469,College Towns
13187,29966,Lumpkin County,Georgia,11.75332043,0.117533204,College Towns
13189,21875,McDuffie County,Georgia,-1.110857143,-0.011108571,African American South
13191,14333,McIntosh County,Georgia,-23.42845182,-0.234284518,Graying America
13193,14740,Macon County,Georgia,-18.03256445,-0.180325645,African American South
13195,28120,Madison County,Georgia,7.112375533,0.071123755,Evangelical Hubs
13197,8742,Marion County,Georgia,-14.23015328,-0.142301533,Working Class Country
13199,21992,Meriwether County,Georgia,-6.270461986,-0.06270462,African American South
13201,6125,Miller County,Georgia,-2.040816327,-0.020408163,Evangelical Hubs
13205,23498,Mitchell County,Georgia,-7.417652566,-0.074176526,African American South
13207,26424,Monroe County,Georgia,5.801544051,0.058015441,Working Class Country
13209,9123,Montgomery County,Georgia,-5.62315028,-0.056231503,Working Class Country
13211,17868,Morgan County,Georgia,12.47481531,0.124748153,Rural Middle America
13213,39628,Murray County,Georgia,0.870596548,0.008705965,Evangelical Hubs
13215,189885,Muscogee County,Georgia,8.972272691,0.089722727,African American South
13217,99958,Newton County,Georgia,12.53026271,0.125302627,African American South
13219,32808,Oconee County,Georgia,27.40490124,0.274049012,Exurbs
13221,14899,Oglethorpe County,Georgia,-0.496677629,-0.004966776,Evangelical Hubs
13223,142324,Paulding County,Georgia,18.50496051,0.185049605,Exurbs
13225,27695,Peach County,Georgia,1.032677379,0.010326774,African American South
13227,29431,Pickens County,Georgia,12.86058917,0.128605892,Rural Middle America
13229,18758,Pierce County,Georgia,5.107154281,0.051071543,Evangelical Hubs
13231,17869,Pike County,Georgia,5.708209749,0.057082097,Evangelical Hubs
13233,41475,Polk County,Georgia,3.322483424,0.033224834,Evangelical Hubs
13235,12010,Pulaski County,Georgia,-17.94338052,-0.179433805,African American South
13237,21218,Putnam County,Georgia,3.907060043,0.0390706,Working Class Country
13239,2513,Quitman County,Georgia,-11.06247513,-0.110624751,African American South
13241,16276,Rabun County,Georgia,3.729417547,0.037294175,Graying America
13243,7719,Randolph County,Georgia,-16.76382951,-0.167638295,African American South
13245,200549,Richmond County,Georgia,3.020708156,0.030207082,African American South
13247,85215,Rockdale County,Georgia,9.804611864,0.098046119,African American South
13249,5010,Schley County,Georgia,-9.241516966,-0.09241517,Evangelical Hubs
13251,14593,Screven County,Georgia,-3.604467896,-0.036044679,African American South
13253,8729,Seminole County,Georgia,4.788635583,0.047886356,African American South
13255,64073,Spalding County,Georgia,5.045807126,0.050458071,African American South
13257,26175,Stephens County,Georgia,2.326647564,0.023266476,Evangelical Hubs
13259,6058,Stewart County,Georgia,-12.28128095,-0.12281281,African American South
13261,32819,Sumter County,Georgia,-9.759590481,-0.097595905,African American South
13263,6865,Talbot County,Georgia,-16.48943918,-0.164894392,African American South
13265,1717,Taliaferro County,Georgia,-9.20209668,-0.092020967,African American South
13267,25520,Tattnall County,Georgia,-10.49373041,-0.104937304,Evangelical Hubs
13269,8906,Taylor County,Georgia,-12.23894004,-0.1223894,African American South
13271,16500,Telfair County,Georgia,-24.38181818,-0.243818182,African American South
13273,9315,Terrell County,Georgia,-1.395598497,-0.013955985,African American South
13275,44720,Thomas County,Georgia,2.410554562,0.024105546,African American South
13277,40118,Tift County,Georgia,3.055984845,0.030559848,African American South
13279,27223,Toombs County,Georgia,-0.708959336,-0.007089593,African American South
13281,10471,Towns County,Georgia,19.31047655,0.193104766,Graying America
13283,6885,Treutlen County,Georgia,-6.957153232,-0.069571532,African American South
13285,67044,Troup County,Georgia,3.552890639,0.035528906,African American South
13287,8930,Turner County,Georgia,0.85106383,0.008510638,African American South
13289,9023,Twiggs County,Georgia,-11.09387122,-0.110938712,African American South
13291,21356,Union County,Georgia,15.3399513,0.153399513,Graying America
13293,27153,Upson County,Georgia,2.014510367,0.020145104,African American South
13295,68756,Walker County,Georgia,-1.602769213,-0.016027692,Evangelical Hubs
13297,83768,Walton County,Georgia,15.40564416,0.154056442,Exurbs
13299,36312,Ware County,Georgia,-0.167988544,-0.001679885,African American South
13301,5834,Warren County,Georgia,-10.61021598,-0.10610216,African American South
13303,21187,Washington County,Georgia,-5.659130599,-0.056591306,African American South
13305,30099,Wayne County,Georgia,0.149506628,0.001495066,Evangelical Hubs
13307,2799,Webster County,Georgia,-16.11289746,-0.161128975,African American South
13309,7421,Wheeler County,Georgia,0.673763644,0.006737636,African American South
13311,27144,White County,Georgia,3.164603596,0.031646036,Rural Middle America
13313,102599,Whitfield County,Georgia,0.258287118,0.002582871,Hispanic Centers
13315,9255,Wilcox County,Georgia,-5.28363047,-0.052836305,African American South
13317,10593,Wilkes County,Georgia,-9.704521854,-0.097045219,African American South
13319,9563,Wilkinson County,Georgia,-7.173481125,-0.071734811,African American South
13321,21679,Worth County,Georgia,-4.128419208,-0.041284192,Evangelical Hubs
15001,185079,Hawaii County,Hawaii,8.401817602,0.084018176,Graying America
15003,953207,Honolulu County,Hawaii,6.640845063,0.066408451,Urban Burbs
15005,90,Kalawao County,Hawaii,-8.888888889,-0.088888889,Exurbs
15007,67091,Kauai County,Hawaii,9.25161348,0.092516135,Exurbs
15009,154834,Maui County,Hawaii,6.406861542,0.064068615,Exurbs
16001,392365,Ada County,Idaho,26.14963108,0.261496311,Exurbs
16003,3976,Adams County,Idaho,10.13581489,0.101358149,Graying America
16005,82839,Bannock County,Idaho,5.044725311,0.050447253,LDS Enclaves
16007,5986,Bear Lake County,Idaho,6.448379552,0.064483796,LDS Enclaves
16009,9285,Benewah County,Idaho,2.638664513,0.026386645,Rural Middle America
16011,45607,Bingham County,Idaho,5.22946039,0.052294604,LDS Enclaves
16013,21376,Blaine County,Idaho,13.54790419,0.135479042,Graying America
16015,7028,Boise County,Idaho,8.28116107,0.082811611,Graying America
16017,40877,Bonner County,Idaho,15.24818358,0.152481836,Graying America
16019,104234,Bonneville County,Idaho,18.92856458,0.189285646,LDS Enclaves
16021,10972,Boundary County,Idaho,9.879693766,0.098796938,Graying America
16023,2891,Butte County,Idaho,-10.96506399,-0.10965064,Aging Farmlands
16025,1117,Camas County,Idaho,-3.581020591,-0.035810206,Graying America
16027,188923,Canyon County,Idaho,22.32761495,0.22327615,Exurbs
16029,6963,Caribou County,Idaho,0.919144047,0.00919144,LDS Enclaves
16031,22952,Cassia County,Idaho,7.419832694,0.074198327,LDS Enclaves
16033,982,Clark County,Idaho,-19.55193483,-0.195519348,Hispanic Centers
16035,8761,Clearwater County,Idaho,-0.308183997,-0.00308184,Graying America
16037,4368,Custer County,Idaho,-2.129120879,-0.021291209,Graying America
16039,27038,Elmore County,Idaho,6.021155411,0.060211554,Military Posts
16041,12786,Franklin County,Idaho,11.01204442,0.110120444,LDS Enclaves
16043,13242,Fremont County,Idaho,1.102552485,0.011025525,LDS Enclaves
16045,16719,Gem County,Idaho,14.37885041,0.143788504,Rural Middle America
16047,15464,Gooding County,Idaho,0.866528712,0.008665287,Hispanic Centers
16049,16267,Idaho County,Idaho,1.684391713,0.016843917,Graying America
16051,26140,Jefferson County,Idaho,18.17521041,0.181752104,LDS Enclaves
16053,22374,Jerome County,Idaho,8.326629123,0.083266291,Hispanic Centers
16055,138494,Kootenai County,Idaho,23.73243606,0.237324361,Exurbs
